State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,Latitude,Longitude
maharashtra,mumbai,mumbai,Sweet Pumpkin,Other,Local,28-02-2025,600,800,700,19.076,72.8777
maharashtra,mumbai,mumbai,Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,7000,8800,8200,19.076,72.8777
maharashtra,mumbai,mumbai,Green Peas,White Fozi,Local,28-02-2025,19500,22500,21000,19.076,72.8777
maharashtra,mumbai,mumbai,Lentil (Masur)(Whole),Other,FAQ,28-02-2025,6500,9000,8500,19.076,72.8777
maharashtra,mumbai,mumbai,Lime,Other,Local,28-02-2025,2000,3500,2700,19.076,72.8777
maharashtra,mumbai,mumbai,Turmeric,Other,Local,28-02-2025,16000,18000,17000,19.076,72.8777
maharashtra,mumbai,mumbai,Spinach,Other,Local,28-02-2025,300,500,400,19.076,72.8777
maharashtra,mumbai,mumbai,Bajra(Pearl Millet/Cumbu),Other,FAQ,28-02-2025,2800,4500,3900,19.076,72.8777
maharashtra,mumbai,mumbai,Banana - Green,Other,Local,28-02-2025,1600,2200,1900,19.076,72.8777
maharashtra,mumbai,mumbai,Coriander(Leaves),Other,Local,28-02-2025,800,1200,1000,19.076,72.8777
maharashtra,mumbai,mumbai,Drumstick,Other,Local,28-02-2025,3000,5000,4000,19.076,72.8777
maharashtra,mumbai,mumbai,Gur(Jaggery),Other,Local,28-02-2025,4850,5800,5325,19.076,72.8777
maharashtra,mumbai,mumbai,Little gourd (Kundru),Other,Local,28-02-2025,2000,4000,3000,19.076,72.8777
maharashtra,mumbai,mumbai,Soanf,Other,Local,28-02-2025,9000,25000,17000,19.076,72.8777
maharashtra,mumbai,mumbai,Onion Green,Other,Local,28-02-2025,400,600,500,19.076,72.8777
maharashtra,mumbai,mumbai,Cardamoms,Other,Local,28-02-2025,140000,220000,180000,19.076,72.8777
maharashtra,mumbai,mumbai,Almond(Badam),Other,Local,28-02-2025,75000,100000,87500,19.076,72.8777
maharashtra,mumbai,mumbai,Cucumbar(Kheera),Other,Local,28-02-2025,1200,1800,1500,19.076,72.8777
maharashtra,mumbai,mumbai,Snakeguard,Other,Local,28-02-2025,2000,3000,2500,19.076,72.8777
maharashtra,mumbai,mumbai,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,28-02-2025,12500,16500,14500,19.076,72.8777
maharashtra,mumbai,mumbai,Arecanut(Betelnut/Supari),Other,Local,28-02-2025,55000,80000,67500,19.076,72.8777
maharashtra,mumbai,mumbai,Chilly Capsicum,Other,Local,28-02-2025,1600,2400,2000,19.076,72.8777
maharashtra,mumbai,mumbai,Cummin Seed(Jeera),Other,Local,28-02-2025,20000,38000,29000,19.076,72.8777
maharashtra,mumbai,mumbai,Bengal Gram Dal (Chana Dal),Other,Local,28-02-2025,7500,9500,8500,19.076,72.8777
maharashtra,mumbai,mumbai,Beans,Other,Local,28-02-2025,2000,2400,2200,19.076,72.8777
maharashtra,mumbai,mumbai,Bitter gourd,Other,Local,28-02-2025,2000,2800,2400,19.076,72.8777
maharashtra,mumbai,mumbai,Cauliflower,Other,Local,28-02-2025,800,1000,900,19.076,72.8777
maharashtra,mumbai,mumbai,Black pepper,Other,Local,28-02-2025,60000,82500,71250,19.076,72.8777
maharashtra,mumbai,mumbai,Guar,Other,Local,28-02-2025,4000,6000,5000,19.076,72.8777
maharashtra,mumbai,mumbai,Cinamon(Dalchini),Other,Local,28-02-2025,40000,75000,57500,19.076,72.8777
maharashtra,mumbai,mumbai,Ground Nut Seed,Other,Local,28-02-2025,9200,12500,11500,19.076,72.8777
maharashtra,mumbai,mumbai,Jowar(Sorghum),Other,Local,28-02-2025,2700,6000,5000,19.076,72.8777
maharashtra,mumbai,mumbai,Maize,Other,FAQ,28-02-2025,2800,3900,3500,19.076,72.8777
maharashtra,mumbai,mumbai,Ridgeguard(Tori),Other,Local,28-02-2025,2200,3200,2700,19.076,72.8777
maharashtra,mumbai,mumbai,Coconut,Other,Local,28-02-2025,1300,3200,2250,19.076,72.8777
maharashtra,mumbai,mumbai,Carrot,Other,Local,28-02-2025,1200,1800,1500,19.076,72.8777
maharashtra,mumbai,mumbai,Chili Red,Other,Local,28-02-2025,14000,28000,21000,19.076,72.8777
maharashtra,mumbai,mumbai,Elephant Yam (Suran),Other,Local,28-02-2025,6600,7200,6900,19.076,72.8777
maharashtra,mumbai,mumbai,Cashewnuts,Other,Local,28-02-2025,74000,105000,89500,19.076,72.8777
maharashtra,mumbai,mumbai,Green Chilli,Other,Local,28-02-2025,3000,5600,4300,19.076,72.8777
maharashtra,mumbai,mumbai,French Beans (Frasbean),Other,Local,28-02-2025,2400,3000,2700,19.076,72.8777
maharashtra,mumbai,mumbai,Methi(Leaves),Other,Local,28-02-2025,700,1200,950,19.076,72.8777
maharashtra,mumbai,mumbai,Mustard,Other,FAQ,28-02-2025,6400,6700,6550,19.076,72.8777
maharashtra,mumbai,mumbai,Peas Wet,Other,Local,28-02-2025,2200,3400,2800,19.076,72.8777
maharashtra,mumbai,mumbai,Raddish,Other,Local,28-02-2025,3000,4000,3500,19.076,72.8777
maharashtra,mumbai,mumbai,Mango (Raw-Ripe),Other,Local,28-02-2025,6000,7000,6500,19.076,72.8777
maharashtra,mumbai,mumbai,Masur Dal,Other,Local,28-02-2025,7300,8000,7700,19.076,72.8777
maharashtra,mumbai,mumbai,Cabbage,Other,Local,28-02-2025,300,500,400,19.076,72.8777
maharashtra,mumbai,mumbai,Wheat,Other,FAQ,28-02-2025,3000,6000,4500,19.076,72.8777
maharashtra,mumbai,mumbai,Brinjal,Other,Local,28-02-2025,1000,1600,1300,19.076,72.8777
maharashtra,mumbai,mumbai,Bottle gourd,Other,Local,28-02-2025,1000,1600,1300,19.076,72.8777
maharashtra,mumbai,mumbai,Bhindi(Ladies Finger),Other,Local,28-02-2025,3000,3400,3200,19.076,72.8777
maharashtra,mumbai,mumbai,Arhar Dal(Tur Dal),Other,Local,28-02-2025,7200,15500,12000,19.076,72.8777
maharashtra,mumbai,mumbai,Tamarind Fruit,Other,Local,28-02-2025,8000,15000,11500,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Water Melon,Other,Local,28-02-2025,1200,1500,1350,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Karbuja(Musk Melon),Other,Local,28-02-2025,2000,3000,2500,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Orange,Other,Local,28-02-2025,2500,6000,4250,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Papaya,Other,Local,28-02-2025,1500,3000,2250,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Pomegranate,Other,Local,28-02-2025,8000,15000,11500,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Guava,Other,Local,28-02-2025,2500,6000,4250,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Pineapple,Other,Local,28-02-2025,2500,6000,4250,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Mango,Hapus(Alphaso),Local,28-02-2025,50000,90000,70000,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Grapes,Other,Local,28-02-2025,7000,9000,8000,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Chikoos(Sapota),Other,Local,28-02-2025,4000,5000,4500,19.076,72.8777
maharashtra,mumbai,mumbai- fruit market,Mango,Other,Local,28-02-2025,10000,14000,12000,19.076,72.8777
madhya pradesh,khandwa,mundi,Wheat,Wheat,Non-FAQ,28-02-2025,2145,2901,2500,22.06305556,76.49166667
madhya pradesh,khandwa,mundi,Soyabean,Soyabeen,FAQ,28-02-2025,3700,3700,3700,22.06305556,76.49166667
madhya pradesh,khandwa,mundi,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,28-02-2025,4990,4990,4990,22.06305556,76.49166667
madhya pradesh,khandwa,mundi,Wheat,Mill Quality,FAQ,28-02-2025,2700,2750,2700,22.06305556,76.49166667
madhya pradesh,ashoknagar,mungawali,Mustard,Mustard,Non-FAQ,28-02-2025,4900,5725,5655,23.9,77.45
madhya pradesh,ashoknagar,mungawali,Soyabean,Soyabeen,Non-FAQ,28-02-2025,3200,3800,3800,23.9,77.45
madhya pradesh,ashoknagar,mungawali,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,28-02-2025,5155,5155,5155,23.9,77.45
maharashtra,thane,murbad,Brinjal,Other,Local,28-02-2025,1500,2000,1800,19.25,73.38333333
maharashtra,thane,murbad,Bitter gourd,Other,Local,28-02-2025,1500,2500,2000,19.25,73.38333333
maharashtra,thane,murbad,Cabbage,Other,Local,28-02-2025,800,1000,900,19.25,73.38333333
maharashtra,thane,murbad,Chilly Capsicum,Other,Local,28-02-2025,2000,2500,2200,19.25,73.38333333
maharashtra,thane,murbad,Bhindi(Ladies Finger),Other,Local,28-02-2025,2000,3000,2500,19.25,73.38333333
maharashtra,akola,murtizapur,Wheat,Other,FAQ,28-02-2025,2425,2785,2605,20.73333333,77.36666667
maharashtra,akola,murtizapur,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5110,5435,5285,20.73333333,77.36666667
maharashtra,raigad,murud,Rice,Other,Local,28-02-2025,2500,2700,2600,18.4,76.23333333
karnataka,mysore,mysore (bandipalya),Capsicum,Capsicum,FAQ,28-02-2025,2000,2200,2100,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Ginger(Green),Green Ginger,FAQ,28-02-2025,1800,2000,1900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,2000,2200,2100,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Cabbage,Cabbage,FAQ,28-02-2025,400,600,500,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Sweet Potato,Sweet Potato,FAQ,28-02-2025,1900,2100,2000,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Tomato,Tomato,FAQ,28-02-2025,800,1000,900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Carrot,Carrot,FAQ,28-02-2025,2300,2500,2400,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,1400,1600,1500,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Thondekai,Thondekai,FAQ,28-02-2025,1800,2000,1900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Bottle gourd,Bottle Gourd,FAQ,28-02-2025,100,300,200,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Seemebadnekai,Seemebadanekai,FAQ,28-02-2025,800,1000,900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Green Chilli,Green Chilly,FAQ,28-02-2025,2600,2800,2700,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Drumstick,Drumstick,FAQ,28-02-2025,7800,8000,7900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Brinjal,Round,FAQ,28-02-2025,600,800,700,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Ashgourd,Ashgourd,FAQ,28-02-2025,13,15,14,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Knool Khol,Knool Khol,FAQ,28-02-2025,800,1000,900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Beans,Beans (Whole),FAQ,28-02-2025,3000,3200,3100,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Snakeguard,Snakeguard,FAQ,28-02-2025,300,500,400,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Sweet Pumpkin,Sweet Pumpkin,FAQ,28-02-2025,100,300,200,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Brinjal,Brinjal,FAQ,28-02-2025,500,700,600,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Suvarna Gadde,Suvarnagadde,FAQ,28-02-2025,4000,4200,4100,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Ridgeguard(Tori),Ridgeguard(Tori),FAQ,28-02-2025,800,1000,900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Beetroot,Beetroot,FAQ,28-02-2025,400,600,500,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Chilly Capsicum,Chilly Capsicum,FAQ,28-02-2025,4000,5500,5000,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Cauliflower,Local,FAQ,28-02-2025,800,1000,900,12.1,76.33333333
karnataka,mysore,mysore (bandipalya),Bitter gourd,Bitter Gourd,FAQ,28-02-2025,2000,2200,2100,12.1,76.33333333
chattisgarh,dhamtari,nagari,Paddy(Dhan)(Common),I.R. 36,Non-FAQ,28-02-2025,2140,2165,2150,20.75,81.35
madhya pradesh,ujjain,nagda,Soyabean,Yellow,Non-FAQ,28-02-2025,3976,4031,4031,23.14416667,75.55416667
madhya pradesh,ujjain,nagda,Soyabean,Soyabeen,Non-FAQ,28-02-2025,3590,4168,3825,23.14416667,75.55416667
madhya pradesh,ujjain,nagda,Wheat,Wheat,Non-FAQ,28-02-2025,2400,2862,2750,23.14416667,75.55416667
madhya pradesh,satna,nagod,Mustard,Mustard-Organic,FAQ,28-02-2025,5475,5475,5475,24.57166667,80.57777778
madhya pradesh,satna,nagod,Lentil (Masur)(Whole),Organic,Non-FAQ,28-02-2025,5400,5882,5882,24.57166667,80.57777778
madhya pradesh,satna,nagod,Mustard,Mustard,FAQ,28-02-2025,5375,5375,5375,24.57166667,80.57777778
madhya pradesh,satna,nagod,Soyabean,Soybean-Organic,FAQ,28-02-2025,3250,3300,3300,24.57166667,80.57777778
madhya pradesh,satna,nagod,buttery,Buttery,FAQ,28-02-2025,4800,4879,4800,24.57166667,80.57777778
maharashtra,nagpur,nagpur,Pineapple,Other,Local,28-02-2025,1000,3000,2500,20.80277778,79.42861111
maharashtra,nagpur,nagpur,Chikoos(Sapota),Other,Local,28-02-2025,1000,3000,2500,20.80277778,79.42861111
maharashtra,nagpur,nagpur,Pomegranate,Other,Local,28-02-2025,2000,6000,5000,20.80277778,79.42861111
maharashtra,nagpur,nagpur,Grapes,Other,Local,28-02-2025,4000,6000,5500,20.80277778,79.42861111
maharashtra,nagpur,nagpur,Banana,Khandesh,Local,28-02-2025,450,550,525,20.80277778,79.42861111
maharashtra,nagpur,nagpur,Apple,Other,Local,28-02-2025,11000,13000,12500,20.80277778,79.42861111
maharashtra,nagpur,nagpur,Chili Red,Other,Local,28-02-2025,10000,13000,12250,20.80277778,79.42861111
chattisgarh,janjgir,naila,Paddy(Dhan)(Common),D.B.,FAQ,28-02-2025,2000,2000,2000,21.9667,82.0667
madhya pradesh,mandla,nainpur,Paddy(Dhan)(Common),Common,Non-FAQ,28-02-2025,2000,2225,2225,22.42777778,80.10972222
madhya pradesh,mandla,nainpur,Paddy(Dhan)(Common),Paddy,Non-FAQ,28-02-2025,1950,2105,2100,22.42777778,80.10972222
madhya pradesh,mandla,nainpur,Maize,Yellow,Non-FAQ,28-02-2025,1900,2170,2150,22.42777778,80.10972222
telangana,nalgonda,nakrekal,Paddy(Dhan)(Common),MTU-1010,FAQ,28-02-2025,2320,2320,2320,17.60472222,79.11833333
maharashtra,nashik,nandgaon,Wheat,Maharashtra 2189,FAQ,28-02-2025,2601,2882,2750,16.37777778,73.6875
maharashtra,nashik,nandgaon,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,1000,7150,6850,16.37777778,73.6875
maharashtra,nashik,nandgaon,Jowar(Sorghum),Other,Non-FAQ,28-02-2025,1600,2310,2310,16.37777778,73.6875
maharashtra,nashik,nandgaon,Soyabean,Yellow,Non-FAQ,28-02-2025,3000,3750,3750,16.37777778,73.6875
maharashtra,nashik,nandgaon,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,28-02-2025,2180,2624,2250,16.37777778,73.6875
maharashtra,nashik,nandgaon,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,4550,5187,5050,16.37777778,73.6875
maharashtra,amarawati,nandgaon khandeshwar,Soyabean,Yellow,Non-FAQ,28-02-2025,3750,3970,3860,20.69055556,77.83638889
maharashtra,amarawati,nandgaon khandeshwar,Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,5550,5690,5620,20.69055556,77.83638889
maharashtra,amarawati,nandgaon khandeshwar,Wheat,Other,FAQ,28-02-2025,2375,2725,2550,20.69055556,77.83638889
maharashtra,amarawati,nandgaon khandeshwar,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,6850,7300,7075,20.69055556,77.83638889
karnataka,mysore,nanjangud,Sweet Potato,Sweet Potato,FAQ,28-02-2025,2380,2777,2564,12.1,76.33333333
karnataka,mysore,nanjangud,Beans,Beans (Whole),FAQ,28-02-2025,2777,3333,3030,12.1,76.33333333
karnataka,mysore,nanjangud,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,3030,3800,3333,12.1,76.33333333
telangana,mahbubnagar,narayanpet,Green Gram (Moong)(Whole),Local (Whole),Non-FAQ,28-02-2025,5550,6402,5550,16.41611111,78.68583333
telangana,mahbubnagar,narayanpet,Arhar (Tur/Red Gram)(Whole),Local,Non-FAQ,28-02-2025,6009,7759,7432,16.41611111,78.68583333
telangana,mahbubnagar,narayanpet,Groundnut,Local,Non-FAQ,28-02-2025,3610,6240,4760,16.41611111,78.68583333
telangana,mahbubnagar,narayanpet,Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,28-02-2025,6012,6669,6669,16.41611111,78.68583333
chattisgarh,kanker,narharpur,Paddy(Dhan)(Common),I.R. 36,Non-FAQ,28-02-2025,2000,2000,2000,20.6667,81.3
madhya pradesh,narsinghpur,narsinghpur,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,28-02-2025,4150,5801,5280,22.0167,79.1
madhya pradesh,narsinghpur,narsinghpur,Green Peas,Pea,FAQ,28-02-2025,4395,4400,4400,22.0167,79.1
madhya pradesh,narsinghpur,narsinghpur,Lentil (Masur)(Whole),Local,FAQ,28-02-2025,5150,5741,5741,22.0167,79.1
madhya pradesh,narsinghpur,narsinghpur,Gur(Jaggery),Jaggery,FAQ,28-02-2025,3000,3201,3161,22.0167,79.1
madhya pradesh,narsinghpur,narsinghpur,Paddy(Dhan)(Common),Common,FAQ,28-02-2025,2100,2115,2115,22.0167,79.1
madhya pradesh,narsinghpur,narsinghpur,Green Gram Dal (Moong Dal),Green gram,FAQ,28-02-2025,7501,7501,7501,22.0167,79.1
maharashtra,nashik,nasik,Bitter gourd,Other,Local,28-02-2025,2500,3833,3166,20.53333333,74.38333333
maharashtra,nashik,nasik,Carrot,Other,Local,28-02-2025,600,1000,800,20.53333333,74.38333333
maharashtra,nashik,nasik,Cucumbar(Kheera),Other,Local,28-02-2025,1000,2250,1750,20.53333333,74.38333333
maharashtra,nashik,nasik,Onion,Pole,Local,28-02-2025,1300,2900,2400,20.53333333,74.38333333
maharashtra,nashik,nasik,Chikoos(Sapota),Other,Local,28-02-2025,1200,4000,3500,20.53333333,74.38333333
maharashtra,nashik,nasik,Sweet Pumpkin,Other,Local,28-02-2025,700,1300,1000,20.53333333,74.38333333
maharashtra,nashik,nasik,Karbuja(Musk Melon),Other,Local,28-02-2025,800,2000,1500,20.53333333,74.38333333
maharashtra,nashik,nasik,Lime,Other,Local,28-02-2025,3000,5500,4000,20.53333333,74.38333333
maharashtra,nashik,nasik,Bottle gourd,Other,Local,28-02-2025,668,1333,1000,20.53333333,74.38333333
maharashtra,nashik,nasik,Peas Wet,Other,Local,28-02-2025,1500,2200,1800,20.53333333,74.38333333
maharashtra,nashik,nasik,Chilly Capsicum,Other,Local,28-02-2025,1500,3125,1875,20.53333333,74.38333333
maharashtra,nashik,nasik,Guava,Other,Local,28-02-2025,3000,6000,5000,20.53333333,74.38333333
maharashtra,nashik,nasik,Cauliflower,Other,Local,28-02-2025,715,1428,1143,20.53333333,74.38333333
maharashtra,nashik,nasik,Potato,Other,Local,28-02-2025,1100,1900,1500,20.53333333,74.38333333
maharashtra,nashik,nasik,Garlic,Other,Local,28-02-2025,5700,11500,7200,20.53333333,74.38333333
maharashtra,nashik,nasik,Brinjal,Other,Local,28-02-2025,1400,3700,2600,20.53333333,74.38333333
maharashtra,nashik,nasik,Cabbage,Other,Local,28-02-2025,167,584,458,20.53333333,74.38333333
maharashtra,nashik,nasik,Pomegranate,Other,Local,28-02-2025,2500,14250,8000,20.53333333,74.38333333
maharashtra,nashik,nasik,Banana,Khandesh,Local,28-02-2025,900,2000,1500,20.53333333,74.38333333
maharashtra,nashik,nasik,Bhindi(Ladies Finger),Other,Local,28-02-2025,1670,3335,2500,20.53333333,74.38333333
maharashtra,nashik,nasik,Ridgeguard(Tori),Other,Local,28-02-2025,2500,3750,3000,20.53333333,74.38333333
maharashtra,nashik,nasik,Guar,Other,Local,28-02-2025,6500,10000,7500,20.53333333,74.38333333
maharashtra,nashik,nasik,Orange,Other,Local,28-02-2025,2500,4500,3500,20.53333333,74.38333333
maharashtra,nashik,nasik,Ginger(Green),Other,Local,28-02-2025,2000,3000,2550,20.53333333,74.38333333
maharashtra,nashik,nasik,Tender Coconut,Other,Local,28-02-2025,3000,5000,4000,20.53333333,74.38333333
maharashtra,nashik,nasik,Apple,Other,Local,28-02-2025,6000,15000,10000,20.53333333,74.38333333
madhya pradesh,sehore,nasrullaganj,Maize,Local,Non-FAQ,28-02-2025,2165,2165,2165,23.00666667,76.50583333
gujarat,navsari,navsari,Green Chilli,Green Chilly,FAQ,28-02-2025,2000,4000,3000,20.805,73.26666667
gujarat,navsari,navsari,Cauliflower,African Sarson,FAQ,28-02-2025,1500,1750,1625,20.805,73.26666667
gujarat,navsari,navsari,Brinjal,Arkasheela Mattigulla,FAQ,28-02-2025,1000,2000,1500,20.805,73.26666667
gujarat,navsari,navsari,Coriander(Leaves),Coriander,FAQ,28-02-2025,2500,3000,2750,20.805,73.26666667
gujarat,navsari,navsari,Lemon,Lemon,FAQ,28-02-2025,5000,6500,5750,20.805,73.26666667
gujarat,navsari,navsari,Cowpea(Veg),Cowpea (Veg),FAQ,28-02-2025,3500,4000,3750,20.805,73.26666667
gujarat,navsari,navsari,Cabbage,Cabbage,FAQ,28-02-2025,400,750,575,20.805,73.26666667
gujarat,navsari,navsari,Pointed gourd (Parval),Other,FAQ,28-02-2025,5000,10000,7500,20.805,73.26666667
gujarat,navsari,navsari,Bottle gourd,Bottle Gourd,FAQ,28-02-2025,600,1000,800,20.805,73.26666667
gujarat,navsari,navsari,Potato,(Red Nanital),FAQ,28-02-2025,1200,1800,1500,20.805,73.26666667
gujarat,navsari,navsari,Methi(Leaves),Methi,FAQ,28-02-2025,2500,3000,2750,20.805,73.26666667
gujarat,navsari,navsari,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,2500,3000,2750,20.805,73.26666667
gujarat,navsari,navsari,Tomato,Other,FAQ,28-02-2025,500,1000,750,20.805,73.26666667
gujarat,navsari,navsari,Banana,Amruthapani,Medium,28-02-2025,1500,2250,1875,20.805,73.26666667
gujarat,navsari,navsari,Capsicum,Capsicum,FAQ,28-02-2025,1400,1500,1450,20.805,73.26666667
gujarat,navsari,navsari,Cluster beans,Cluster Beans,FAQ,28-02-2025,5000,6000,5500,20.805,73.26666667
madhya pradesh,neemuch,neemuch,Maize,Local,FAQ,28-02-2025,2181,2346,2346,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,4000,5895,5840,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Onion,Onion,FAQ,28-02-2025,1000,2500,2100,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Groundnut,Big (With Shell),FAQ,28-02-2025,4276,4830,4830,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Lentil (Masur)(Whole),Masur Dal,Non-FAQ,28-02-2025,5350,5862,5840,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Mustard,Sarson(Black),FAQ,28-02-2025,5790,5812,5812,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Isabgul (Psyllium),Isabgol,FAQ,28-02-2025,10600,12611,12000,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Soyabean,Soyabeen,FAQ,28-02-2025,1650,4380,4100,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Onion,Onion-Organic,FAQ,28-02-2025,1221,2131,2110,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,poppy seeds,Poppy seed,FAQ,28-02-2025,75000,114000,90000,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,nigella seeds,Kalonji/Nigella,FAQ,28-02-2025,14200,17180,17180,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Bengal Gram(Gram)(Whole),Chana Kanta,Non-FAQ,28-02-2025,5160,5160,5160,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Garlic,Garlic-Organic,FAQ,28-02-2025,3600,3600,3600,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Black Gram (Urd Beans)(Whole),Urda/Urd,FAQ,28-02-2025,5401,6701,6701,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Ashwagandha,Ashwagandha,FAQ,28-02-2025,22551,25801,24400,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Linseed,Flaxseed,FAQ,28-02-2025,5721,5980,5980,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Asparagus,Asparagus,FAQ,28-02-2025,26400,26400,26400,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Onion,Red,Non-FAQ,28-02-2025,911,1700,1700,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Barley (Jau),Barley,FAQ,28-02-2025,2301,2466,2386,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Maize,Deshi Red,FAQ,28-02-2025,2275,2337,2288,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Ajwan,Ajwan,FAQ,28-02-2025,11100,11100,11100,24.45361111,74.87388889
madhya pradesh,neemuch,neemuch,Bengal Gram(Gram)(Whole),Chana Kanta,FAQ,28-02-2025,5100,5350,5350,24.45361111,74.87388889
